# laser_power_pct,40
# exposure_time,2
# laser_nm,532.021
# mode,single
pixel,raman_shift_cm-1,wavelength_nm,intensity
0,-227.075,525.6704,675
1,-224.001,525.7554,680
2,-220.928,525.8404,692
3,-217.855,525.9253,690
4,-214.785,526.0103,686
5,-211.715,526.0952,683
6,-208.646,526.1802,680
7,-205.579,526.2651,688
8,-202.513,526.3500,682
9,-199.448,526.4350,686
10,-196.385,526.5199,695
11,-193.322,526.6048,692
12,-190.261,526.6897,677
13,-187.201,526.7746,684
14,-184.142,526.8595,676
15,-181.085,526.9444,687
16,-178.029,527.0292,684
17,-174.974,527.1141,670
18,-171.920,527.1990,677
19,-168.867,527.2838,680
20,-165.815,527.3687,690
21,-162.765,527.4535,680
22,-159.716,527.5384,690
23,-156.668,527.6232,679
24,-153.622,527.7080,687
25,-150.576,527.7929,683
26,-147.532,527.8777,690
27,-144.489,527.9625,685
28,-141.447,528.0473,684
29,-138.406,528.1321,692
30,-135.367,528.2169,691
31,-132.329,528.3017,687
32,-129.291,528.3865,678
33,-126.256,528.4712,682
34,-123.221,528.5560,679
35,-120.188,528.6407,681
36,-117.155,528.7255,684
37,-114.124,528.8102,690
38,-111.094,528.8950,681
39,-108.066,528.9797,684
40,-105.038,529.0645,687
41,-102.012,529.1492,680
42,-98.987,529.2339,683
43,-95.963,529.3186,677
44,-92.940,529.4033,687
45,-89.919,529.4880,686
46,-86.899,529.5727,683
47,-83.879,529.6574,677
48,-80.862,529.7420,690
49,-77.845,529.8267,685
50,-74.829,529.9114,677
51,-71.815,529.9960,677
52,-68.802,530.0807,686
53,-65.790,530.1653,685
54,-62.779,530.2500,687
55,-59.769,530.3346,680
56,-56.761,530.4192,681
57,-53.754,530.5039,680
58,-50.748,530.5885,675
59,-47.743,530.6731,679
60,-44.739,530.7577,692
61,-41.737,530.8423,697
62,-38.736,530.9269,738
63,-35.735,531.0114,975
64,-32.737,531.0960,1139
65,-29.739,531.1806,1814
66,-26.742,531.2651,2355
67,-23.747,531.3497,2391
68,-20.753,531.4343,1082
69,-17.760,531.5188,746
70,-14.768,531.6033,700
71,-11.777,531.6879,677
