# laser_power_pct,20
# exposure_time,0.2
# mode,kinetic
frame_index,pixel,intensity
0,0,649
0,1,652
0,2,651
0,3,654
0,4,648
0,5,647
0,6,650
0,7,650
0,8,645
0,9,653
0,10,665
0,11,656
0,12,648
0,13,645
0,14,645
0,15,645
0,16,648
0,17,643
0,18,645
0,19,648
0,20,656
0,21,650
0,22,648
0,23,645
0,24,649
0,25,648
0,26,651
0,27,646
0,28,647
0,29,659
0,30,644
0,31,647
0,32,642
0,33,649
0,34,648
0,35,644
0,36,648
0,37,652
0,38,652
0,39,649
0,40,643
0,41,650
0,42,655
0,43,648
0,44,651
0,45,646
0,46,652
0,47,649
0,48,647
0,49,650
0,50,649
0,51,653
0,52,654
0,53,648
0,54,650
0,55,645
0,56,639
0,57,641
0,58,647
0,59,644
0,60,644
0,61,649
0,62,649
0,63,658
0,64,676
0,65,786
0,66,809
0,67,649
0,68,649
0,69,650
0,70,648
0,71,649
0,72,660
0,73,641
0,74,640
0,75,642
0,76,651
0,77,638
0,78,662
0,79,654
0,80,661
0,81,648
0,82,652
0,83,651
0,84,647
0,85,650
0,86,656
0,87,644
0,88,655
0,89,647
0,90,646
0,91,647
0,92,648
0,93,639
0,94,646
0,95,642
0,96,647
0,97,646
0,98,651
0,99,652
0,100,655
0,101,654
0,102,655
0,103,655
0,104,646
0,105,644
0,106,651
0,107,653
0,108,655
0,109,653
0,110,659
0,111,651
0,112,647
0,113,659
0,114,653
0,115,651
0,116,649
0,117,647
0,118,652
0,119,658
0,120,650
0,121,653
0,122,655
0,123,657
0,124,653
0,125,654
0,126,651
0,127,651
0,128,650
0,129,652
0,130,652
0,131,652
0,132,654
0,133,642
0,134,651
0,135,656
0,136,652
0,137,655
0,138,647
0,139,647
0,140,646
0,141,661
0,142,645
0,143,651
0,144,651
0,145,656
0,146,649
0,147,659
0,148,660
0,149,655
0,150,643
0,151,657
0,152,656
0,153,650
0,154,656
0,155,655
0,156,654
0,157,654
0,158,664
0,159,654
0,160,661
0,161,661
0,162,649
0,163,660
0,164,647
0,165,657
0,166,654
0,167,655
0,168,649
0,169,653
0,170,657
0,171,665
0,172,654
0,173,658
0,174,649
0,175,665
0,176,651
0,177,655
0,178,651
0,179,665
0,180,652
0,181,662
0,182,654
